x1i10hfl href,x168nmei src,x193iq5w,x1lliihq,x1lliihq (2),x1lliihq (3),x193iq5w (2)
https://www.facebook.com/marketplace/item/2242219109476619/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/462677894_9243742395653199_5444464715812957210_n.jpg?stp=c350.0.900.900a_dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=k89em4e3zpoQ7kNvwGbjG1v&_nc_oc=AdnEiC3R8yOhFrLYXZbcFU9QWzjyaVMmHGgHCxj-ZMrgVDRaT3IQAq4MEk72X_1FKSk&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=BrO4jLH-ucYcoyd9A3nM5g&oh=00_AfKeT19vXVbO4pVAyZ_OMoqVDlOQBkFrGyxbeDFmyhYItw&oe=682C9522,"CA$15,800",2016 Hyundai santa fe sport,"Toronto, ON",108K km,"CA$18,000"
https://www.facebook.com/marketplace/item/1023855525960391/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/494927732_122252732054016412_546705589182873200_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=upfzcgeL5YAQ7kNvwErJkfb&_nc_oc=AdmLdUxfES3TyMEfTgsBqMsKSvastjDAERK9AiX4OdJ18ZcRfna52j9OCltt3h7WMg0&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=BrO4jLH-ucYcoyd9A3nM5g&oh=00_AfL4y7Sn_CTzEiiiCeQ4SNgCiQDl_k5aOxdfZOrv-p-w4Q&oe=682C86CD,"CA$8,200",2017 Kia Soul,"Mississauga, ON",119K km,
https://www.facebook.com/marketplace/item/1256749259304692/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/495575484_3990983901158065_6086880522963891891_n.jpg?stp=c0.295.1153.1153a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=4smDKVSogosQ7kNvwGTj387&_nc_oc=AdnEllpLGG8CpDDOhPrztQS6O_hVPU4lcqUv60CeA31Da3mh-RnfYArQUsj4jqpCFbk&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=BrO4jLH-ucYcoyd9A3nM5g&oh=00_AfKJ_jVIsUwz0WM6HB8iAkCuWXx1Y3gioUGXBC0PzX6Xnw&oe=682C9640,"CA$3,800",2008 Mazda mazda3,"Cambridge, ON",254K km,
https://www.facebook.com/marketplace/item/1080709167423686/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/494718343_535038673012726_8024953169113352273_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=wQvfpjUPF8QQ7kNvwFIoVep&_nc_oc=AdlxcIWrFwqGMOe3pSuiS5RlwuLrh70IUJ7zYNe7OsqhgWA8MdKkU4ElLqqyNn-7x6o&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=BrO4jLH-ucYcoyd9A3nM5g&oh=00_AfKj39lMkqH6AqKQ9zLlh-urXoC2OJ_zBmJw4aHhe3brmw&oe=682C8730,"CA$4,500",2008 BMW x3,"Toronto, ON",154K km,
https://www.facebook.com/marketplace/item/1331463794746812/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/495588635_24085689197703844_8812680052373725866_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=hCJv3bn31ksQ7kNvwEV_zbl&_nc_oc=Adl7MjcwKJA_fB29BH-PUpssKBSd0O9JIU71djok-Sq7bXtLcXwY7qG1Bby6frec6c8&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=BrO4jLH-ucYcoyd9A3nM5g&oh=00_AfKkayL-g3AV9epACP0Lr_s3ZvF9zANDEVfa3tC14o42nw&oe=682CA007,"CA$5,500",2016 Ford focus,"Toronto, ON",244K km,
https://www.facebook.com/marketplace/item/727520573037980/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t45.5328-4/495464520_1049838093722898_2520243577602148991_n.jpg?stp=c0.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=w5JDRemjMYAQ7kNvwF1RQqv&_nc_oc=Adn9KTo0V_TLTh3RuuR329TXm4sQ3nwRvXO9W8__07clVeljJhGVvUytTx3iAurv-GE&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=BrO4jLH-ucYcoyd9A3nM5g&oh=00_AfLEL8upc6xakC7YGgM6rn18W0DpN2jIs7ji8TEHvsf5Tw&oe=682C91BA,CA$185,2021 Honda civic,"Mississauga, ON",86K km,
https://www.facebook.com/marketplace/item/663249456355206/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/492314259_1855681478533282_2725405735311977875_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=454cf4&_nc_ohc=yPHIOVoymNcQ7kNvwFn2Unl&_nc_oc=AdkWqZwXZYe_TZunOb6j4SLFnF7vWK8GZ6ahf-JSawPLXN3slw_hEof-b5XNWLB0lzo&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfJ_f-qlwFs55sixbJD7QbDl5nYjdkPjj8F-8ooYRbSg-g&oe=682CA37E,"CA$6,000",1985 Dodge challenger,"Stratford, ON",74K km,
https://www.facebook.com/marketplace/item/1319413829254136/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t45.5328-4/476406567_513183368015078_4766557124247970754_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=247b10&_nc_ohc=1lA6aFGIwccQ7kNvwHcOK9w&_nc_oc=Adka4ENdi8im8_98bZ5rALm-S51BbAFaqjEJZA5gHtcXh1CgqYyOqDW3OhSFvsCHkh4&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfJnwMyAcccRRLqN3IJ1BNKBitcHO_Tpzl0PtccrdaSQ8A&oe=682CA623,"CA$13,119",2017 Subaru impreza touring (m5) 4dr hatchback,"Oakville, ON",159K km,
https://www.facebook.com/marketplace/item/631736069616143/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/490963907_3578932385572946_6563054677543230385_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=jKrZRsZrMm4Q7kNvwEwpJXv&_nc_oc=AdlGl_uLoThPrb9PwtxKcmwWYtk5hjmYQt0Lm2yT-Wkh5sIOYto68XZ_3XOf7snk-ys&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfIZlD6xOx6TwN6rfXSLTjKyAsnHZHFYRS73P6wKKZuX8w&oe=682C9DD4,"CA$8,000",2015 Honda civic,"Norfolk, ON",290K km,
https://www.facebook.com/marketplace/item/1182017890104771/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/484062152_1615238606023647_1474498804687964534_n.jpg?stp=c0.364.945.945a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Sq_KxnpHrnUQ7kNvwHj2dsO&_nc_oc=Adnc9g2COq7Nnx_Goql2QAX_1McLCNX7D79tuXbQ4njs3v2WdA_Hg2FNfKSrJfvEOv8&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfInxO96pvKKzcH0FAok3fRnUCco7-2xioQ4SDOsZckMfQ&oe=682C8132,"CA$4,500",2005 Honda accord,"Brampton, ON",251K km,
https://www.facebook.com/marketplace/item/522321050457786/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/486960636_122143969664470398_6889612357454230959_n.jpg?stp=c0.169.1537.1537a_dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=73mxnjBwbrYQ7kNvwFVGL-A&_nc_oc=Adlpu6MLWW_1gQJ22bstTccG1opAMJY-aWguYf7LuMZaLntUm9sAwqkNi0Ra2lwSrn0&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfLbkQTy32saUoMQoM35KkEe03h3g5xAPAstO9wHiLHc4g&oe=682C928D,"CA$4,800",2015 Mazda mazda3,"Oshawa, ON",230K km,
https://www.facebook.com/marketplace/item/1235346954394536/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/474532069_122184462194090051_3682930765902352493_n.jpg?stp=c256.0.1537.1537a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=7f9lxe_-4g0Q7kNvwFmbTXs&_nc_oc=AdnT115dvyAu8FdOLzSlo2qQMxJtsfvTHdjU6j2mqtEhQoROChRXDn-AIdU8cMffjn4&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfJxD5jHIeltV-6WqqY7VVw_Et9ohL0TGTR29EStOPM_1w&oe=682C88F7,"CA$3,000",2013 Volkswagen jetta,"Malahide, ON",210K km,
https://www.facebook.com/marketplace/item/1747498999511123/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/495129872_3969192200034849_2566108632452490257_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=kkI13ZO2P5EQ7kNvwGcWhWb&_nc_oc=Adk-OjIu2qu8A5xRj7mzPZoER-fzvi4cE7lYJMiWojYio-bKJaTnh3uFhZjWJTuLSTU&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfJXwJq0dWdSjVi-g7KdnIHmD9yNF51qoU2dpfM3NsbBkw&oe=682C9CDE,"CA$2,500",2007 Honda accord,"Brampton, ON",333K km,
https://www.facebook.com/marketplace/item/1386384309368479/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/496129930_10165280012585760_5974285758184099622_n.jpg?stp=c0.169.1536.1536a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=5pcIyRureAUQ7kNvwENBl2e&_nc_oc=AdncHfirSoMJANN3UR5OumwI-plGdHCCbJuPiOmiEf_tfQXP46j1Zr4E7fKwA5fKIuU&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfInajRAvAozMYigQJMkVOJ2OGkEBwEfoGcJgzXGk0RiWQ&oe=682C962C,"CA$6,500",2017 Ford focus,"Centre Wellington, ON",226K km,
https://www.facebook.com/marketplace/item/1191283665809893/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/497547256_9628907073896888_3676444737328594134_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Woq67ArLMj0Q7kNvwHQfsjo&_nc_oc=Admbdw0LWMOhT9t3-Tfa-JCnADye4NNs0OPAbOVcYhl8jmnVla5tRS08RPL0BaSWRo8&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfJiKu54uEPlsZqPtut0YnvV5k7AfoIKiDRthugNv0PXxg&oe=682CA43E,"CA$4,200",2015 Subaru impreza,"Oshawa, ON",215K km,
https://www.facebook.com/marketplace/item/1132933925257095/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/495482547_4147154418892782_2127255148233772121_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=1BTKfO6bTQoQ7kNvwHGWa0n&_nc_oc=AdkLDTkXcHUHfnWWZLL2dqdTqSdMBuuHDhSjN9X_Q8i4MxNT0PYOVaikESFVhCl2t2E&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfIU1Jn4WCzOZs4c_lHlHTQ7vHQoFjOp5yICMlsGAS5oUg&oe=682C7795,"CA$11,500",1986 Ford mustang,"Toronto, Ontario",155K km,
https://www.facebook.com/marketplace/item/534768619184206/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t45.5328-4/452063149_1890459861380547_8872842219501412290_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=247b10&_nc_ohc=WnaAKDXJzw8Q7kNvwETrajX&_nc_oc=AdlDO04ed9u5pTSNrrFZ8J4MnYdF2NjsZ-yri87dFuFHq2xx1Ck6gIExUc6zCK2ntvs&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfIibdP_bWYUAqz5aZqI_PtNdX2NhG8cxn6tSOWYzT0-hQ&oe=682CA180,"CA$6,900",2009 Toyota rav4,"Halton Hills, ON",253K km,
https://www.facebook.com/marketplace/item/8651404031561656/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/471302587_589371067329854_7666495931310999322_n.jpg?stp=c0.363.947.947a_dst-jpg_s261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Y92S0EvBOvIQ7kNvwE74Vbh&_nc_oc=AdkJ4BEB3HuOqul9z7hcm71FQbjCDzJYG292oP25f7anBCkbXDYBioZB5j-sB1qaHUo&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfKUwqj7c7lvZpisjzetd1ecj_4PrsZYAzWy_rP0ZMqWfg&oe=682CA2A4,"CA$5,200",2000 Toyota celica,"Kawartha Lakes, ON",312K km,
https://www.facebook.com/marketplace/item/23982608828009888/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/496005138_23894504280157243_1739427023674611764_n.jpg?stp=c0.169.1537.1537a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=J1d_IqnlJgoQ7kNvwEU1mzU&_nc_oc=Adk-nnkcjzpudcy5IEhDwNLUSY0yp70jYxhlxipE9WzVrLfAolHeLf8vRjCHc_U3yFU&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfJTMinlDFh3cwZ5SEOJrU32Xg8nEzyNWT4sT5S3kQVlCg&oe=682C780F,"CA$15,000",2015 Honda accord,"Toronto, ON",174K km,
https://www.facebook.com/marketplace/item/1838388229899552/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/496123503_717283650860552_1222588639257439042_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=gxIxafHe2JsQ7kNvwFvCVFK&_nc_oc=Adkhlh68x0p6fRFgeCXighQ8oL7KDJfupySvdQUEIGPUEiYLlCwAf1e4qdVNzLCPFc0&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfL86rJ5d5EK0GKu31C7H5JWN6YjDfx6VyWpuyIK8KSQAQ&oe=682CAA70,"CA$12,495",2007 Mercedes-Benz slk-class,"London, ON",228K km,
https://www.facebook.com/marketplace/item/3616196408673491/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/495434834_606553609099161_7234108151164404499_n.jpg?stp=c448.0.1153.1153a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=TJ8deLsH4j0Q7kNvwF3wjp9&_nc_oc=AdmFCqC4Qt2Wip9QqCV6rVBqTM--xNDzGIXFL9Xqcw599ksIKmNTYk_bDKTHYIsiGUs&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfKf4Rxl10u20JYmPzXiMqEji_QJBL7-T5xww2hiz1Em6w&oe=682C8979,"CA$7,200",2012 Mazda mazda3,"Mississauga, ON",182K km,
https://www.facebook.com/marketplace/item/1351381859316865/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/491838055_10225892996101790_7743800565981543968_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=454cf4&_nc_ohc=OYshT2L0wL4Q7kNvwG0MxLH&_nc_oc=Adn2UwmMFAeuW61ZOZEhh5wnjyAiXXCyRZ9-BG3Lk4jmYOhfWGawahpEzgk5lYsYe_0&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfIQLjry5v7dGMedY9CepsVkHDdHLwpwQmac1P0Y_Wky1g&oe=682CA056,"CA$15,000",1966 Dodge charger,"London, ON",12K km,
https://www.facebook.com/marketplace/item/1321393069166568/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/495541032_4111371535786186_4807188775800825635_n.jpg?stp=c0.169.1536.1536a_dst-jpg_s261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=454cf4&_nc_ohc=7bSTBdVuEuwQ7kNvwHVRqgw&_nc_oc=AdkHJ2bHHuCdUoBVUsg86WlHaTeFQhKMdIHUtP-9tedT3G9RavUR2NtZl4VCB-ZR56o&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfK7xMjRqfRF90X7olJw5IrSooHIudiiDu8td3F2DkONjg&oe=682CA921,"CA$5,000",2006 BMW 3 series,"Peterborough, ON",343K km,
https://www.facebook.com/marketplace/item/1215430410302650/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t45.5328-4/491740291_1229752781986222_7251745170763699107_n.jpg?stp=c0.10.261.261a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=247b10&_nc_ohc=woteM2xdmXgQ7kNvwH6pBkW&_nc_oc=AdkQJihAFa671pIYhrsCMsL-T0M-huGlqMAnlXh89XJiTrkdsuP_T_T4Dy4Z-4oQAck&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfLVZECOQ0ukmr66nbohLyiorT9Ink8QPTAOlOZbvZhzBw&oe=682C828A,"CA$6,900",2012 Hyundai sonata hybrid premium,"North Perth, ON",241K km,"CA$8,000"
https://www.facebook.com/marketplace/item/592743636457718/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/471448097_10228131074525562_4364579034586473419_n.jpg?stp=c0.169.1537.1537a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=r_-8GuiIn5AQ7kNvwHiCWOt&_nc_oc=AdkiU1XqZjgCD8Lo90nFqQ9oIJ-dq0VgDscqwVy_2E_M_lUeKFZV8Tg7Gji4NNhk53o&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfLOiD7n5YLJpOSDcEkXDLgv8nHXmxVMN3WFynV8sY5j0Q&oe=682C8E3E,"CA$6,000",2016 Mazda mazda6,"Whitby, ON",250K km,
https://www.facebook.com/marketplace/item/1010150941221065/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t45.5328-4/497936485_967274775477298_5333450089497908148_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=247b10&_nc_ohc=YfuMjAy-x-YQ7kNvwGH92km&_nc_oc=Adm-2uw4jHYL3X6qbjCQPSyxLd8TOpiXzO053EnpbfQ-OJXPj59M9jNwXYb_7X4C6_4&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfL731uKxUkec-fXpvNBdwL9pfjE-7CuS1zLntPG4TEpDg&oe=682C8216,"CA$11,350",2013 Honda accord ex-l,"Toronto, ON",202K km,
https://www.facebook.com/marketplace/item/1223074166019388/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t45.5328-4/496779169_4004986653109595_5582816680253051662_n.jpg?stp=c0.0.261.261a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=247b10&_nc_ohc=6ZggkrndSjEQ7kNvwElgyFJ&_nc_oc=AdntV0MD-TBo2GaTpFHhD7xrOcAnGn8t7A6pJSDnj4walilyfHaCB2SOJoJcg6o4SQ4&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfKligpHYj1oxIELBMqU5bEmRNlXK4J15VNlEZ0WxEYNTw&oe=682C96B6,"CA$9,000",2017 Volkswagen jetta,"Toronto, ON",159K km,
https://www.facebook.com/marketplace/item/1592429461429977/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/496049983_9083111308457078_7328419557424753933_n.jpg?stp=c0.169.1536.1536a_dst-jpg_s261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=454cf4&_nc_ohc=GqskO3s8PcwQ7kNvwH_RYVy&_nc_oc=AdkwxID49NP9FtLRkX89dAvxyctWA7uRNs44oy40sKdm5BAooEc0oylxnPZKf1uPYn8&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfLKX89qAPvbijLS5xXvt2z3NNQPGwte6RXZeUB2r_DTnA&oe=682C8406,"CA$2,500",2011 Mazda cx-7,"Mississauga, ON",215K km,"CA$3,500"
https://www.facebook.com/marketplace/item/1393435245340522/?ref=category_feed&referral_code=null&referral_story_type=post&tracking=browse_serp%3A503090a9-2753-43de-9b82-fcabed55b832&__tn__=!%3AD,https://scontent-yyz1-1.xx.fbcdn.net/v/t39.30808-6/495145379_24475059635417326_1992274693688926739_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=107&ccb=1-7&_nc_sid=454cf4&_nc_ohc=iUeAMAlJn0MQ7kNvwH836Ui&_nc_oc=Adlu0mUS4q2VKPdZUTPHjOzaddnsBDudIqRgFlJmgmjftNFQVuoyv02AxDylEfbV5iI&_nc_zt=23&_nc_ht=scontent-yyz1-1.xx&_nc_gid=JZdQADSHS7wvl7U1J3dL4A&oh=00_AfID34rt0UannGdtWy9ZnLbSyIO-RzyeSSIa1DkVlRiE3Q&oe=682C795D,"CA$3,300",2011 Mazda mazda3,"Milton, ON",265K km,
